#a=143.057705031799, lambda=0.171852690707342
1	4.79139538984645 
1.05	4.78280275531109 
1.1	4.77421012077572 
1.15	4.76561748624035 
1.2	4.75702485170498 
1.25	4.74843221716962 
1.3	4.73983958263425 
1.35	4.73124694809888 
1.4	4.72265431356352 
1.45	4.71406167902815 
1.5	4.70546904449278 
1.55	4.69687640995741 
1.6	4.68828377542205 
1.65	4.67969114088668 
1.7	4.67109850635131 
1.75	4.66250587181595 
1.8	4.65391323728058 
1.85	4.64532060274521 
1.9	4.63672796820984 
1.95	4.62813533367448 
2	4.61954269913911 
2.05	4.61095006460374 
2.1	4.60235743006838 
2.15	4.59376479553301 
2.2	4.58517216099764 
2.25	4.57657952646228 
2.3	4.56798689192691 
2.35	4.55939425739154 
2.4	4.55080162285617 
2.45	4.54220898832081 
2.5	4.53361635378544 
2.55	4.52502371925007 
2.6	4.51643108471471 
2.65	4.50783845017934 
2.7	4.49924581564397 
2.75	4.4906531811086 
2.8	4.48206054657324 
2.85	4.47346791203787 
2.9	4.4648752775025 
2.95	4.45628264296714 
3	4.44769000843177 
3.05	4.4390973738964 
3.1	4.43050473936103 
3.15	4.42191210482567 
3.2	4.4133194702903 
3.25	4.40472683575493 
3.3	4.39613420121957 
3.35	4.3875415666842 
3.4	4.37894893214883 
3.45	4.37035629761347 
3.5	4.3617636630781 
3.55	4.35317102854273 
3.6	4.34457839400736 
3.65	4.335985759472 
3.69999999999999	4.32739312493663 
3.74999999999999	4.31880049040126 
3.79999999999999	4.3102078558659 
3.84999999999999	4.30161522133053 
3.89999999999999	4.29302258679516 
3.94999999999999	4.28442995225979 
3.99999999999999	4.27583731772443 
4.04999999999999	4.26724468318906 
4.09999999999999	4.25865204865369 
4.14999999999999	4.25005941411833 
4.19999999999999	4.24146677958296 
4.24999999999999	4.23287414504759 
4.29999999999999	4.22428151051222 
4.34999999999999	4.21568887597686 
4.39999999999999	4.20709624144149 
4.44999999999999	4.19850360690612 
4.49999999999999	4.18991097237076 
4.54999999999999	4.18131833783539 
4.59999999999999	4.17272570330002 
4.64999999999999	4.16413306876465 
4.69999999999999	4.15554043422929 
4.74999999999999	4.14694779969392 
4.79999999999999	4.13835516515855 
4.84999999999999	4.12976253062319 
4.89999999999999	4.12116989608782 
4.94999999999999	4.11257726155245 
4.99999999999999	4.10398462701709 
5.04999999999999	4.09539199248172 
5.09999999999999	4.08679935794635 
5.14999999999999	4.07820672341098 
5.19999999999999	4.06961408887562 
5.24999999999999	4.06102145434025 
5.29999999999999	4.05242881980488 
5.34999999999999	4.04383618526952 
5.39999999999999	4.03524355073415 
5.44999999999999	4.02665091619878 
5.49999999999999	4.01805828166342 
5.54999999999999	4.00946564712805 
5.59999999999999	4.00087301259268 
5.64999999999999	3.99228037805731 
5.69999999999999	3.98368774352195 
5.74999999999999	3.97509510898658 
5.79999999999999	3.96650247445121 
5.84999999999999	3.95790983991585 
5.89999999999999	3.94931720538048 
5.94999999999999	3.94072457084511 
5.99999999999999	3.93213193630974 
6.04999999999999	3.92353930177438 
6.09999999999999	3.91494666723901 
6.14999999999999	3.90635403270364 
6.19999999999999	3.89776139816828 
6.24999999999999	3.88916876363291 
6.29999999999999	3.88057612909754 
6.34999999999999	3.87198349456217 
6.39999999999999	3.86339086002681 
6.44999999999999	3.85479822549144 
6.49999999999998	3.84620559095607 
6.54999999999998	3.83761295642071 
6.59999999999998	3.82902032188534 
6.64999999999998	3.82042768734997 
6.69999999999998	3.8118350528146 
6.74999999999998	3.80324241827924 
6.79999999999998	3.79464978374387 
6.84999999999998	3.7860571492085 
6.89999999999998	3.77746451467314 
6.94999999999998	3.76887188013777 
6.99999999999998	3.7602792456024 
7.04999999999998	3.75168661106704 
7.09999999999998	3.74309397653167 
7.14999999999998	3.7345013419963 
7.19999999999998	3.72590870746093 
7.24999999999998	3.71731607292557 
7.29999999999998	3.7087234383902 
7.34999999999998	3.70013080385483 
7.39999999999998	3.69153816931947 
7.44999999999998	3.6829455347841 
7.49999999999998	3.67435290024873 
7.54999999999998	3.66576026571336 
7.59999999999998	3.657167631178 
7.64999999999998	3.64857499664263 
7.69999999999998	3.63998236210726 
7.74999999999998	3.6313897275719 
7.79999999999998	3.62279709303653 
7.84999999999998	3.61420445850116 
7.89999999999998	3.6056118239658 
7.94999999999998	3.59701918943043 
7.99999999999998	3.58842655489506 
8.04999999999998	3.57983392035969 
8.09999999999998	3.57124128582433 
8.14999999999998	3.56264865128896 
8.19999999999998	3.55405601675359 
8.24999999999998	3.54546338221822 
8.29999999999998	3.53687074768286 
8.34999999999998	3.52827811314749 
8.39999999999998	3.51968547861212 
8.44999999999999	3.51109284407676 
8.49999999999999	3.50250020954139 
8.54999999999999	3.49390757500602 
8.59999999999999	3.48531494047065 
8.64999999999999	3.47672230593529 
8.69999999999999	3.46812967139992 
8.74999999999999	3.45953703686455 
8.79999999999999	3.45094440232919 
8.84999999999999	3.44235176779382 
8.89999999999999	3.43375913325845 
8.94999999999999	3.42516649872308 
8.99999999999999	3.41657386418772 
9.04999999999999	3.40798122965235 
9.09999999999999	3.39938859511698 
9.15	3.39079596058161 
9.2	3.38220332604625 
9.25	3.37361069151088 
9.3	3.36501805697551 
9.35	3.35642542244015 
9.4	3.34783278790478 
9.45	3.33924015336941 
9.5	3.33064751883404 
9.55	3.32205488429868 
9.6	3.31346224976331 
9.65	3.30486961522794 
9.7	3.29627698069258 
9.75	3.28768434615721 
9.8	3.27909171162184 
9.85	3.27049907708647 
9.90000000000001	3.26190644255111 
9.95000000000001	3.25331380801574 
10	3.24472117348037 
10.05	3.236128538945 
10.1	3.22753590440964 
10.15	3.21894326987427 
10.2	3.2103506353389 
10.25	3.20175800080354 
10.3	3.19316536626817 
10.35	3.1845727317328 
10.4	3.17598009719743 
10.45	3.16738746266207 
10.5	3.1587948281267 
10.55	3.15020219359133 
10.6	3.14160955905596 
10.65	3.1330169245206 
10.7	3.12442428998523 
10.75	3.11583165544986 
10.8	3.1072390209145 
10.85	3.09864638637913 
10.9	3.09005375184376 
10.95	3.08146111730839 
11	3.07286848277303 
11.05	3.06427584823766 
11.1	3.05568321370229 
11.15	3.04709057916693 
11.2	3.03849794463156 
11.25	3.02990531009619 
11.3	3.02131267556082 
11.35	3.01272004102546 
11.4	3.00412740649009 
11.45	2.99553477195472 
11.5	2.98694213741935 
11.55	2.97834950288399 
11.6	2.96975686834862 
11.65	2.96116423381325 
11.7	2.95257159927789 
11.75	2.94397896474252 
11.8	2.93538633020715 
11.85	2.92679369567178 
11.9	2.91820106113642 
11.95	2.90960842660105 
12	2.90101579206568 
12.05	2.89242315753032 
12.1	2.88383052299495 
12.15	2.87523788845958 
